District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Jagtial,Gollapalle,13-May-21,0.0,29.6,40.9,0.0,0.0,0.0,0.0
Jagtial,Gollapalle,13-May-21,0.0,29.6,40.9,26.3,65.6,0.0,9.6
Jagtial,Gollapalle,14-May-21,0.0,27.9,41.7,0.0,0.0,0.0,0.0
Jagtial,Gollapalle,14-May-21,0.0,27.9,41.7,24.9,74.3,0.0,9.0
Jagtial,Gollapalle,15-May-21,0.0,28.0,38.6,0.0,0.0,0.0,0.0
Jagtial,Gollapalle,15-May-21,0.0,28.0,38.6,36.6,82.5,0.0,8.0
Jagtial,Gollapalle,16-May-21,0.0,28.0,37.8,0.0,0.0,0.0,0.0
Jagtial,Gollapalle,16-May-21,0.0,28.0,37.8,38.5,84.9,1.0,15.7
Jagtial,Gollapalle,17-May-21,0.0,27.0,35.2,45.9,90.5,0.0,14.3
Jagtial,Gollapalle,18-May-21,0.9,28.0,37.6,40.6,82.0,0.0,13.2
Jagtial,Gollapalle,19-May-21,0.0,29.0,37.9,36.7,74.0,0.0,7.4
Jagtial,Gollapalle,20-May-21,0.0,28.7,38.3,34.3,75.8,0.0,15.3
Jagtial,Gollapalle,21-May-21,0.0,25.8,37.3,29.4,76.7,0.0,10.4
Jagtial,Gollapalle,22-May-21,0.0,26.7,39.8,13.2,78.1,0.0,8.4
Jagtial,Gollapalle,23-May-21,0.0,27.0,40.1,26.1,39.1,0.0,4.5
Jagtial,Gollapalle,24-May-21,0.0,29.8,40.4,25.9,40.2,0.0,10.4
Jagtial,Gollapalle,25-May-21,0.0,26.1,40.0,24.7,31.4,0.0,10.1
Jagtial,Gollapalle,26-May-21,0.0,27.4,39.1,21.9,48.0,0.0,10.2
Jagtial,Gollapalle,27-May-21,0.0,30.6,41.3,23.9,32.9,0.0,17.1
Jagtial,Gollapalle,28-May-21,0.0,28.8,40.1,27.3,63.2,0.0,14.4
Jagtial,Gollapalle,29-May-21,0.0,29.5,38.6,29.7,61.1,0.0,16.4
Jagtial,Gollapalle,30-May-21,0.0,27.4,42.1,7.3,79.3,0.0,12.3
Jagtial,Gollapalle,31-May-21,0.0,29.0,35.3,25.7,70.0,0.0,7.6
Jagtial,Ibrahimpatnam,01-May-21,0.0,25.9,41.2,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,01-May-21,0.0,25.9,41.2,20.3,66.2,0.0,5.3
Jagtial,Ibrahimpatnam,02-May-21,0.0,25.1,38.0,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,02-May-21,0.0,25.1,38.0,30.9,69.4,0.0,9.5
Jagtial,Ibrahimpatnam,03-May-21,0.0,23.8,38.0,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,03-May-21,0.0,23.8,38.0,34.5,89.4,0.0,14.1
Jagtial,Ibrahimpatnam,04-May-21,0.0,24.1,38.7,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,04-May-21,0.0,24.1,38.7,33.0,81.0,0.0,10.5
Jagtial,Ibrahimpatnam,05-May-21,0.0,26.4,39.4,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,05-May-21,0.0,26.4,39.4,29.9,74.2,0.0,7.8
Jagtial,Ibrahimpatnam,06-May-21,0.0,25.2,37.6,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,06-May-21,0.0,25.2,37.6,36.7,85.5,0.0,14.8
Jagtial,Ibrahimpatnam,07-May-21,0.0,26.2,38.3,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,07-May-21,0.0,26.2,38.3,41.0,74.7,0.0,13.3
Jagtial,Ibrahimpatnam,08-May-21,0.0,27.7,38.5,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,08-May-21,0.0,27.7,38.5,38.1,70.5,0.0,10.9
Jagtial,Ibrahimpatnam,09-May-21,0.0,27.4,38.5,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,09-May-21,0.0,27.4,38.5,36.8,71.0,0.0,10.8
Jagtial,Ibrahimpatnam,10-May-21,0.0,27.4,38.2,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,10-May-21,0.0,27.4,38.2,35.6,73.5,0.0,6.9
Jagtial,Ibrahimpatnam,11-May-21,0.0,27.6,39.7,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,11-May-21,0.0,27.6,39.7,37.5,77.4,0.0,12.4
Jagtial,Ibrahimpatnam,12-May-21,0.0,25.8,40.7,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,12-May-21,0.0,25.8,40.7,28.6,69.6,1.5,13.9
Jagtial,Ibrahimpatnam,13-May-21,0.0,29.6,41.4,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,13-May-21,0.0,29.6,41.4,24.5,67.6,0.0,11.6
Jagtial,Ibrahimpatnam,14-May-21,0.0,27.9,41.6,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,14-May-21,0.0,27.9,41.6,23.0,65.2,0.0,12.2
Jagtial,Ibrahimpatnam,15-May-21,0.0,28.5,38.7,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,15-May-21,0.0,28.5,38.7,32.6,74.0,1.5,10.2
Jagtial,Ibrahimpatnam,16-May-21,0.0,28.3,37.3,0.0,0.0,0.0,0.0
Jagtial,Ibrahimpatnam,16-May-21,0.0,28.3,37.3,40.9,79.0,3.8,17.6
Jagtial,Ibrahimpatnam,17-May-21,1.5,26.4,33.8,53.3,90.6,3.8,15.3
Jagtial,Ibrahimpatnam,18-May-21,0.5,28.0,36.6,40.8,77.3,1.2,10.8
Jagtial,Ibrahimpatnam,19-May-21,0.0,28.2,38.1,39.8,67.8,1.4,11.5
Jagtial,Ibrahimpatnam,20-May-21,0.0,28.4,38.4,35.0,72.6,0.4,10.0
Jagtial,Ibrahimpatnam,21-May-21,0.0,26.0,36.8,37.4,64.4,0.0,13.3
Jagtial,Ibrahimpatnam,22-May-21,0.0,26.5,40.8,17.7,78.7,0.0,15.3
Jagtial,Ibrahimpatnam,23-May-21,0.0,29.2,40.2,24.8,54.4,0.0,5.8
Jagtial,Ibrahimpatnam,24-May-21,0.0,27.9,41.1,23.9,50.0,0.0,11.7
Jagtial,Ibrahimpatnam,25-May-21,0.0,27.8,41.5,21.2,36.3,0.0,6.8
Jagtial,Ibrahimpatnam,26-May-21,0.0,30.1,41.4,15.8,48.0,0.0,10.7
Jagtial,Ibrahimpatnam,27-May-21,0.0,30.2,41.6,19.6,44.6,0.0,15.1
Jagtial,Ibrahimpatnam,28-May-21,0.0,28.4,39.2,30.3,69.3,0.2,13.6
Jagtial,Ibrahimpatnam,29-May-21,0.0,28.7,37.9,34.9,70.1,0.0,7.5
Jagtial,Ibrahimpatnam,30-May-21,0.0,26.1,41.0,27.7,69.4,0.0,10.0
Jagtial,Ibrahimpatnam,31-May-21,0.0,28.4,36.1,38.8,79.4,0.0,7.2
Jagtial,Jagityal_Rural,01-May-21,0.0,25.8,39.5,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,01-May-21,0.0,25.8,39.5,14.3,59.3,0.0,0.4
Jagtial,Jagityal_Rural,02-May-21,0.0,24.8,37.0,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,02-May-21,0.0,24.8,37.0,24.7,57.0,0.0,1.8
Jagtial,Jagityal_Rural,03-May-21,0.0,23.9,36.3,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,03-May-21,0.0,23.9,36.3,30.1,74.9,0.0,11.8
Jagtial,Jagityal_Rural,04-May-21,0.0,23.7,37.0,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,04-May-21,0.0,23.7,37.0,25.4,74.5,0.0,10.8
Jagtial,Jagityal_Rural,05-May-21,0.0,26.9,38.0,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,05-May-21,0.0,26.9,38.0,24.1,61.6,0.0,10.9
Jagtial,Jagityal_Rural,06-May-21,0.0,26.0,37.8,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,06-May-21,0.8,26.0,37.8,27.2,66.5,0.0,13.3
Jagtial,Jagityal_Rural,07-May-21,0.0,27.1,37.9,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,07-May-21,0.0,27.1,37.9,30.4,60.7,0.0,14.6
Jagtial,Jagityal_Rural,08-May-21,0.0,28.0,36.8,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,08-May-21,0.0,28.0,36.8,31.6,62.0,0.0,11.8
Jagtial,Jagityal_Rural,09-May-21,0.0,27.9,37.7,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,09-May-21,0.0,27.9,37.7,31.0,61.6,0.0,12.4
Jagtial,Jagityal_Rural,10-May-21,0.0,28.4,37.8,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,10-May-21,0.0,28.4,37.8,27.9,60.2,0.0,10.6
Jagtial,Jagityal_Rural,11-May-21,0.0,28.0,38.0,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,11-May-21,0.0,28.0,38.0,31.6,62.5,0.0,10.7
Jagtial,Jagityal_Rural,12-May-21,0.0,24.9,39.8,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,12-May-21,0.0,24.9,39.8,24.4,69.9,0.0,21.7
Jagtial,Jagityal_Rural,13-May-21,0.0,30.0,40.6,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,13-May-21,0.0,30.0,40.6,17.4,54.8,0.0,15.0
Jagtial,Jagityal_Rural,14-May-21,0.0,28.2,40.3,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,14-May-21,0.0,28.2,40.3,16.8,57.5,0.0,15.2
Jagtial,Jagityal_Rural,15-May-21,0.0,28.4,38.3,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,15-May-21,0.0,28.4,38.3,31.0,64.4,0.1,18.7
Jagtial,Jagityal_Rural,16-May-21,0.0,27.8,37.0,0.0,0.0,0.0,0.0
Jagtial,Jagityal_Rural,16-May-21,0.0,27.8,37.0,31.6,69.9,5.3,17.6
Jagtial,Jagityal_Rural,17-May-21,0.0,26.9,35.2,40.3,74.2,2.6,20.2
Jagtial,Jagityal_Rural,18-May-21,1.0,27.5,36.8,36.1,70.5,0.0,14.9
Jagtial,Jagityal_Rural,19-May-21,0.0,28.2,36.9,34.2,66.1,0.0,15.1
Jagtial,Jagityal_Rural,20-May-21,0.0,29.4,37.4,30.4,56.1,2.1,17.6
Jagtial,Jagityal_Rural,21-May-21,0.0,25.3,36.8,29.5,61.5,0.0,15.8
Jagtial,Jagityal_Rural,22-May-21,0.0,26.2,39.0,14.1,64.3,0.0,15.5
Jagtial,Jagityal_Rural,23-May-21,0.0,26.9,40.1,18.0,51.1,0.0,13.0
Jagtial,Jagityal_Rural,24-May-21,0.0,27.5,40.5,18.0,54.3,0.0,16.6
Jagtial,Jagityal_Rural,25-May-21,0.0,24.6,40.6,14.7,41.0,0.0,19.6
Jagtial,Jagityal_Rural,26-May-21,0.0,27.8,39.4,9.0,37.0,0.0,22.7
Jagtial,Jagityal_Rural,27-May-21,0.0,30.8,40.6,12.4,34.2,0.0,27.1
Jagtial,Jagityal_Rural,28-May-21,0.0,28.0,39.8,23.7,56.1,3.0,23.4
Jagtial,Jagityal_Rural,29-May-21,0.0,29.3,37.9,28.5,52.0,0.0,29.2
Jagtial,Jagityal_Rural,30-May-21,0.0,27.5,41.3,19.3,62.9,0.0,23.7
Jagtial,Jagityal_Rural,31-May-21,0.0,28.1,35.3,34.5,59.8,0.0,14.6
Jagtial,Jagtial,01-May-21,0.0,26.8,38.9,0.0,0.0,0.0,0.0
Jagtial,Jagtial,01-May-21,0.0,26.8,38.9,26.4,61.9,0.0,1.8
Jagtial,Jagtial,02-May-21,0.0,25.9,38.0,0.0,0.0,0.0,0.0
Jagtial,Jagtial,02-May-21,0.0,25.9,38.0,36.5,65.0,0.0,1.8
Jagtial,Jagtial,03-May-21,0.0,24.4,36.5,0.0,0.0,0.0,0.0
Jagtial,Jagtial,03-May-21,0.0,24.4,36.5,38.5,85.6,0.0,1.7
Jagtial,Jagtial,04-May-21,0.0,24.1,38.0,0.0,0.0,0.0,0.0
Jagtial,Jagtial,04-May-21,0.0,24.1,38.0,32.3,85.4,0.0,1.6
Jagtial,Jagtial,05-May-21,0.0,27.9,37.8,0.0,0.0,0.0,0.0
Jagtial,Jagtial,05-May-21,0.0,27.9,37.8,31.6,64.3,0.0,2.0
Jagtial,Jagtial,06-May-21,0.0,27.2,38.2,0.0,0.0,0.0,0.0
Jagtial,Jagtial,06-May-21,0.9,27.2,38.2,37.8,76.3,0.0,2.2
Jagtial,Jagtial,07-May-21,0.0,28.0,37.7,0.0,0.0,0.0,0.0
Jagtial,Jagtial,07-May-21,0.0,28.0,37.7,39.3,67.2,0.0,1.6
Jagtial,Jagtial,08-May-21,0.0,28.6,37.4,0.0,0.0,0.0,0.0
Jagtial,Jagtial,08-May-21,0.0,28.6,37.4,39.6,70.1,0.0,1.7
Jagtial,Jagtial,09-May-21,0.0,28.0,38.2,0.0,0.0,0.0,0.0
Jagtial,Jagtial,09-May-21,0.0,28.0,38.2,39.6,71.0,0.0,2.2
Jagtial,Jagtial,10-May-21,0.0,28.8,38.3,0.0,0.0,0.0,0.0
Jagtial,Jagtial,10-May-21,0.0,28.8,38.3,36.6,68.2,0.0,1.7
Jagtial,Jagtial,11-May-21,0.0,28.9,38.1,0.0,0.0,0.0,0.0
Jagtial,Jagtial,11-May-21,0.0,28.9,38.1,41.4,72.8,0.0,2.2
Jagtial,Jagtial,12-May-21,0.0,26.1,40.3,0.0,0.0,0.0,0.0
Jagtial,Jagtial,12-May-21,0.0,26.1,40.3,32.7,78.1,0.0,3.1
Jagtial,Jagtial,13-May-21,0.0,30.0,40.2,0.0,0.0,0.0,0.0
Jagtial,Jagtial,13-May-21,0.0,30.0,40.2,27.4,64.3,0.0,2.4
Jagtial,Jagtial,14-May-21,0.0,28.4,40.8,0.0,0.0,0.0,0.0
Jagtial,Jagtial,14-May-21,0.0,28.4,40.8,26.6,68.6,0.0,2.3
Jagtial,Jagtial,15-May-21,0.0,28.2,38.6,0.0,0.0,0.0,0.0
Jagtial,Jagtial,15-May-21,0.0,28.2,38.6,39.2,77.9,0.1,2.6
Jagtial,Jagtial,16-May-21,0.0,28.0,38.2,0.0,0.0,0.0,0.0
Jagtial,Jagtial,16-May-21,0.0,28.0,38.2,40.9,80.1,0.3,2.3
Jagtial,Jagtial,17-May-21,0.0,27.6,34.8,50.8,82.4,0.2,3.0
Jagtial,Jagtial,18-May-21,0.0,28.1,37.3,44.1,78.1,0.2,2.4
Jagtial,Jagtial,19-May-21,0.0,28.8,37.6,41.2,76.0,0.1,2.2
Jagtial,Jagtial,20-May-21,0.0,29.0,40.2,35.3,69.2,0.1,1.5
Jagtial,Jagtial,21-May-21,0.0,26.4,38.1,38.4,67.8,0.0,2.2
Jagtial,Jagtial,22-May-21,0.0,27.3,39.7,23.8,72.6,0.0,2.1
Jagtial,Jagtial,23-May-21,0.0,28.7,39.7,25.6,55.2,0.0,2.6
Jagtial,Jagtial,24-May-21,0.0,28.2,39.7,28.5,66.6,0.0,2.5
Jagtial,Jagtial,25-May-21,0.0,27.2,39.6,25.6,45.8,0.0,2.0
Jagtial,Jagtial,26-May-21,0.0,27.8,39.2,20.2,48.0,0.0,3.3
Jagtial,Jagtial,27-May-21,0.0,30.7,40.5,23.8,45.5,0.0,2.3
Jagtial,Jagtial,28-May-21,0.0,28.1,39.4,35.1,68.9,0.2,3.8
Jagtial,Jagtial,29-May-21,0.0,29.5,38.4,37.0,62.9,0.0,2.6
Jagtial,Jagtial,30-May-21,0.0,27.4,40.5,27.5,75.4,0.2,2.1
Jagtial,Jagtial,31-May-21,0.0,29.2,35.3,44.2,69.4,0.0,1.2
Jagtial,Kathlapur,01-May-21,0.0,25.8,38.9,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,01-May-21,0.0,25.8,38.9,25.0,61.8,0.0,2.5
Jagtial,Kathlapur,02-May-21,0.0,24.8,36.9,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,02-May-21,0.0,24.8,36.9,34.3,75.3,0.0,3.4
Jagtial,Kathlapur,03-May-21,0.0,23.8,36.1,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,03-May-21,0.0,23.8,36.1,39.6,89.8,0.1,2.2
Jagtial,Kathlapur,04-May-21,0.0,24.5,36.8,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,04-May-21,0.0,24.5,36.8,33.9,79.8,0.0,2.4
Jagtial,Kathlapur,05-May-21,0.0,27.1,36.8,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,05-May-21,0.0,27.1,36.8,31.9,65.7,0.0,2.5
Jagtial,Kathlapur,06-May-21,0.0,26.4,36.2,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,06-May-21,0.0,26.4,36.2,38.8,73.2,0.0,2.3
Jagtial,Kathlapur,07-May-21,0.0,24.9,35.8,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,07-May-21,0.0,24.9,35.8,44.9,74.4,0.1,3.0
Jagtial,Kathlapur,08-May-21,0.0,28.0,36.0,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,08-May-21,0.0,28.0,36.0,41.6,72.0,0.0,2.4
Jagtial,Kathlapur,09-May-21,0.0,27.7,37.7,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,09-May-21,0.0,27.7,37.7,39.9,69.7,0.2,2.7
Jagtial,Kathlapur,10-May-21,0.0,27.6,37.3,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,10-May-21,0.0,27.6,37.3,38.1,70.6,0.0,2.1
Jagtial,Kathlapur,11-May-21,0.0,28.6,37.4,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,11-May-21,0.0,28.6,37.4,38.4,72.8,0.2,3.7
Jagtial,Kathlapur,12-May-21,0.0,26.0,39.2,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,12-May-21,0.0,26.0,39.2,31.3,77.4,0.1,3.7
Jagtial,Kathlapur,13-May-21,0.0,30.7,40.2,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,13-May-21,0.0,30.7,40.2,26.4,65.5,0.2,2.6
Jagtial,Kathlapur,14-May-21,0.0,27.4,39.1,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,14-May-21,0.0,27.4,39.1,27.1,66.8,0.1,3.0
Jagtial,Kathlapur,15-May-21,0.0,28.1,38.6,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,15-May-21,0.0,28.1,38.6,36.2,75.6,0.2,3.5
Jagtial,Kathlapur,16-May-21,0.0,27.9,36.6,0.0,0.0,0.0,0.0
Jagtial,Kathlapur,16-May-21,0.0,27.9,36.6,42.5,78.1,1.3,4.0
Jagtial,Kathlapur,17-May-21,0.0,25.1,34.3,51.6,93.7,0.7,6.1
Jagtial,Kathlapur,18-May-21,0.0,27.7,36.5,44.3,77.7,0.3,2.9
Jagtial,Kathlapur,19-May-21,0.0,28.4,36.5,41.8,74.8,0.6,3.2
Jagtial,Kathlapur,20-May-21,0.0,28.3,37.6,37.9,72.0,0.3,4.2
Jagtial,Kathlapur,21-May-21,0.0,25.4,35.7,40.0,69.5,0.0,4.4
Jagtial,Kathlapur,22-May-21,0.0,27.1,38.6,22.0,74.9,0.0,3.2
Jagtial,Kathlapur,23-May-21,2.0,29.6,39.2,26.8,53.4,0.0,2.5
Jagtial,Kathlapur,24-May-21,0.0,28.2,39.4,27.8,58.4,0.0,3.3
Jagtial,Kathlapur,25-May-21,0.0,28.0,39.1,25.8,41.7,0.2,4.1
Jagtial,Kathlapur,26-May-21,0.0,30.3,38.2,20.9,53.1,0.3,4.4
Jagtial,Kathlapur,27-May-21,0.0,30.2,40.2,24.4,46.4,0.7,5.7
Jagtial,Kathlapur,28-May-21,0.0,27.9,39.8,31.1,70.6,0.2,5.1
Jagtial,Kathlapur,29-May-21,0.0,28.6,37.5,39.5,67.0,0.0,4.0
Jagtial,Kathlapur,30-May-21,0.0,26.5,40.2,29.8,80.0,0.3,3.8
Jagtial,Kathlapur,31-May-21,0.0,28.7,35.6,42.8,71.7,0.2,3.6
Jagtial,Kodimial,01-May-21,0.0,25.4,39.2,0.0,0.0,0.0,0.0
Jagtial,Kodimial,01-May-21,0.0,25.4,39.2,14.4,63.6,0.0,14.6
Jagtial,Kodimial,02-May-21,0.0,23.6,36.6,0.0,0.0,0.0,0.0
Jagtial,Kodimial,02-May-21,0.0,23.6,36.6,26.5,74.9,0.0,13.3
Jagtial,Kodimial,03-May-21,0.0,23.3,36.2,0.0,0.0,0.0,0.0
Jagtial,Kodimial,03-May-21,0.0,23.3,36.2,26.2,88.6,0.0,14.9
Jagtial,Kodimial,04-May-21,0.0,22.4,37.6,0.0,0.0,0.0,0.0
Jagtial,Kodimial,04-May-21,0.0,22.4,37.6,20.7,87.8,0.0,12.9
Jagtial,Kodimial,05-May-21,0.0,25.0,36.9,0.0,0.0,0.0,0.0
Jagtial,Kodimial,05-May-21,0.0,25.0,36.9,24.6,73.0,0.0,12.7
Jagtial,Kodimial,06-May-21,0.0,25.5,38.3,0.0,0.0,0.0,0.0
Jagtial,Kodimial,06-May-21,1.2,25.5,38.3,25.2,79.8,0.0,9.7
Jagtial,Kodimial,07-May-21,0.0,25.6,37.5,0.0,0.0,0.0,0.0
Jagtial,Kodimial,07-May-21,0.0,25.6,37.5,29.1,74.6,0.0,11.8
Jagtial,Kodimial,08-May-21,0.0,26.4,37.2,0.0,0.0,0.0,0.0
Jagtial,Kodimial,08-May-21,0.0,26.4,37.2,27.1,76.0,0.0,14.5
Jagtial,Kodimial,09-May-21,0.0,25.7,36.5,0.0,0.0,0.0,0.0
Jagtial,Kodimial,09-May-21,0.0,25.7,36.5,32.3,77.0,0.0,14.7
Jagtial,Kodimial,10-May-21,0.0,26.4,37.8,0.0,0.0,0.0,0.0
Jagtial,Kodimial,10-May-21,0.0,26.4,37.8,24.6,74.6,0.0,14.6
Jagtial,Kodimial,11-May-21,0.0,26.5,37.7,0.0,0.0,0.0,0.0
Jagtial,Kodimial,11-May-21,0.0,26.5,37.7,30.3,77.9,0.0,13.6
Jagtial,Kodimial,12-May-21,0.0,23.9,40.5,0.0,0.0,0.0,0.0
Jagtial,Kodimial,12-May-21,0.0,23.9,40.5,19.6,81.9,0.0,15.0
Jagtial,Kodimial,13-May-21,0.0,29.0,41.0,0.0,0.0,0.0,0.0
Jagtial,Kodimial,13-May-21,0.0,29.0,41.0,20.7,66.7,0.0,10.4
Jagtial,Kodimial,14-May-21,0.0,26.5,40.7,0.0,0.0,0.0,0.0
Jagtial,Kodimial,14-May-21,0.0,26.5,40.7,13.8,71.8,0.0,11.8
Jagtial,Kodimial,15-May-21,0.0,26.5,39.1,0.0,0.0,0.0,0.0
Jagtial,Kodimial,15-May-21,0.0,26.5,39.1,24.2,81.7,0.0,25.9
Jagtial,Kodimial,16-May-21,0.0,26.4,36.4,0.0,0.0,0.0,0.0
Jagtial,Kodimial,16-May-21,0.0,26.4,36.4,33.3,85.1,0.7,18.7
Jagtial,Kodimial,17-May-21,0.0,25.7,34.2,41.1,87.2,0.5,18.1
Jagtial,Kodimial,18-May-21,0.0,26.3,36.5,34.6,83.2,0.0,16.4
Jagtial,Kodimial,19-May-21,0.0,27.1,37.4,31.0,80.3,0.0,15.7
Jagtial,Kodimial,20-May-21,0.2,26.4,37.9,27.1,73.7,0.0,14.2
Jagtial,Kodimial,21-May-21,0.0,25.5,36.8,27.8,62.1,0.0,9.1
Jagtial,Kodimial,22-May-21,0.0,26.1,38.9,12.3,74.6,0.0,14.4
Jagtial,Kodimial,23-May-21,0.0,26.9,38.4,16.2,53.1,0.0,11.2
Jagtial,Kodimial,24-May-21,0.0,28.6,40.6,24.1,62.1,0.0,13.0
Jagtial,Kodimial,25-May-21,0.0,26.6,40.6,14.9,37.4,0.0,13.6
Jagtial,Kodimial,26-May-21,0.0,28.0,38.8,7.9,48.0,0.0,13.9
Jagtial,Kodimial,27-May-21,0.0,29.8,40.6,12.5,44.7,0.0,15.0
Jagtial,Kodimial,28-May-21,0.0,27.8,40.1,19.4,67.5,0.0,14.2
Jagtial,Kodimial,29-May-21,0.0,28.3,37.9,27.8,64.2,0.0,10.8
Jagtial,Kodimial,30-May-21,0.0,26.3,41.2,19.6,76.0,0.0,9.6
Jagtial,Kodimial,31-May-21,0.0,27.3,35.1,35.1,69.4,0.0,3.6
Jagtial,Koratla,01-May-21,0.0,25.9,41.8,0.0,0.0,0.0,0.0
Jagtial,Koratla,01-May-21,0.0,25.9,41.8,12.9,59.3,0.0,12.5
Jagtial,Koratla,02-May-21,0.0,25.1,38.0,0.0,0.0,0.0,0.0
Jagtial,Koratla,02-May-21,0.0,25.1,38.0,22.2,73.1,0.0,15.1
Jagtial,Koratla,03-May-21,0.0,22.6,38.0,0.0,0.0,0.0,0.0
Jagtial,Koratla,03-May-21,2.2,22.6,38.0,23.8,96.9,0.0,15.5
Jagtial,Koratla,04-May-21,0.0,24.1,39.7,0.0,0.0,0.0,0.0
Jagtial,Koratla,04-May-21,0.0,24.1,39.7,19.0,90.1,0.0,20.1
Jagtial,Koratla,05-May-21,0.0,26.4,39.4,0.0,0.0,0.0,0.0
Jagtial,Koratla,05-May-21,0.0,26.4,39.4,20.3,76.4,0.0,13.3
Jagtial,Koratla,06-May-21,0.0,25.2,38.1,0.0,0.0,0.0,0.0
Jagtial,Koratla,06-May-21,0.2,25.2,38.1,25.3,93.2,0.0,15.5
Jagtial,Koratla,07-May-21,0.0,26.2,38.3,0.0,0.0,0.0,0.0
Jagtial,Koratla,07-May-21,0.0,26.2,38.3,27.0,76.4,0.0,18.5
Jagtial,Koratla,08-May-21,0.0,27.7,39.0,0.0,0.0,0.0,0.0
Jagtial,Koratla,08-May-21,0.0,27.7,39.0,27.8,76.9,0.0,14.0
Jagtial,Koratla,09-May-21,0.0,27.4,38.5,0.0,0.0,0.0,0.0
Jagtial,Koratla,09-May-21,0.0,27.4,38.5,26.6,73.7,0.0,15.1
Jagtial,Koratla,10-May-21,0.0,27.4,38.2,0.0,0.0,0.0,0.0
Jagtial,Koratla,10-May-21,0.0,27.4,38.2,24.0,83.7,0.0,11.2
Jagtial,Koratla,11-May-21,0.0,27.6,39.7,0.0,0.0,0.0,0.0
Jagtial,Koratla,11-May-21,0.0,27.6,39.7,25.6,76.9,0.0,15.4
Jagtial,Koratla,12-May-21,0.0,25.8,41.9,0.0,0.0,0.0,0.0
Jagtial,Koratla,12-May-21,0.0,25.8,41.9,18.6,80.0,1.5,16.7
Jagtial,Koratla,13-May-21,0.0,29.6,41.4,0.0,0.0,0.0,0.0
Jagtial,Koratla,13-May-21,0.0,29.6,41.4,14.8,70.6,0.0,15.2
Jagtial,Koratla,14-May-21,0.0,27.9,41.6,0.0,0.0,0.0,0.0
Jagtial,Koratla,14-May-21,0.0,27.9,41.6,15.4,66.1,0.0,18.0
Jagtial,Koratla,15-May-21,0.0,28.5,38.7,0.0,0.0,0.0,0.0
Jagtial,Koratla,15-May-21,0.0,28.5,38.7,23.7,76.9,0.4,24.1
Jagtial,Koratla,16-May-21,0.0,28.3,37.3,0.0,0.0,0.0,0.0
Jagtial,Koratla,16-May-21,0.0,28.3,37.3,30.4,84.3,4.6,19.0
Jagtial,Koratla,17-May-21,5.2,26.4,33.8,47.2,99.9,2.8,22.0
Jagtial,Koratla,18-May-21,0.0,28.0,36.8,39.9,86.6,3.5,21.4
